Year,Month,Day,Precipitation,Relative Humidity,Pressure,Temp_avg,Temp_min,Temp_max
2010,April,9,0.04,45.11,98.73,16,9.22,22.77
2010,April,10,0.01,48.59,98.77,16.68,10.62,22.51
2010,April,11,1.33,54.22,98.24,16.51,11.86,22.92
2010,April,12,3.13,55.71,97.49,19.28,12.96,26.01
2010,April,13,0.17,45.63,97.65,21.86,15.16,28.35
2010,April,14,0.18,39.09,97.47,22.45,16.05,31.18
2010,April,15,0.14,36.77,97.38,23.31,14.49,30.86
2010,April,16,0.64,41.24,97.61,23.15,16.45,30.29
2010,April,17,3.99,43.71,97.79,22.89,15.59,29.89
2010,April,18,17.55,58.96,98.04,19.67,14.52,24.66
2010,April,19,0.18,46.18,98.61,18.76,12.05,25.43
2010,April,20,0.02,46.51,98.74,19.34,12.82,24.79
2010,April,21,0.14,40.57,98.44,23.17,15.83,30.76
2010,April,22,11.16,66.6,97.84,19.99,16.4,23.56
2010,April,23,0.25,54.52,97.94,19.54,12.71,26.58
2010,April,24,0,45.27,98.45,20.03,12.42,27.53
2010,April,25,0,43,98.8,20.92,13.35,28.47
2010,April,26,0.02,54.82,99.09,19.5,15.33,23.64
2010,April,27,0.03,46.48,99,20.72,14.21,26.79
2010,April,28,0.52,47.36,99.02,20.46,15.36,25.83
2010,April,29,0,41.93,98.89,20.95,13.36,28.24
2010,April,30,0,34.62,98.53,22.56,14.22,31.27
2010,May,1,0.29,35.08,98.25,24.32,16.04,33.02
2010,May,2,0.59,41.67,97.98,24.46,18.95,31.11
2010,May,3,3.78,48.39,97.61,21.77,17.57,26.77
2010,May,4,0.4,42.16,97.39,18.52,13.05,24.36
2010,May,5,0,37.95,97.85,15.96,8.74,22.19
2010,May,6,0,34.21,97.91,17.59,9.61,25.15
2010,May,7,0.03,27.42,97.43,21.18,13.9,29.55
2010,May,8,0,35.38,97.98,21.08,12.75,28.17
2010,May,9,0,31.16,98.15,22.67,16.03,30.62
2010,May,10,0,24.66,97.52,25.75,18.34,34.37
2010,May,11,0,32.99,97.48,25.98,18.17,33.5
2010,May,12,0,35.77,97.61,25.31,18.49,32.82
2010,May,13,0.03,38.83,97.96,22.59,16.59,28.22
2010,May,14,0.18,41.68,97.65,19.93,13.97,26.9
2010,May,15,0.01,39.07,98.46,18.26,11.41,24.74
2010,May,16,0,35.3,98.86,19.26,10.47,26.84
2010,May,17,0,30.92,99,21.61,13.57,29.51
2010,May,18,0,30.92,99.14,21.87,13.82,28.98
2010,May,19,0,28.84,98.74,23.23,16.4,31.26
2010,May,20,0,31.33,98.87,20.24,13.2,27.94
2010,May,21,0,29.85,98.88,20.74,11.71,28.89
2010,May,22,0.14,31.73,98.62,21.7,14.44,27.74
2010,May,23,2.31,69.2,98.45,18.05,15.33,21.73
2010,May,24,0.18,44.88,98.5,21.28,15.18,28.33
2010,May,25,0,40.68,98.8,21.92,14.26,29.01
2010,May,26,0,28.93,98.54,24.61,16.22,33.02
2010,May,27,4.67,32.93,98.18,24.37,20.43,30.44
2010,May,28,4.47,54.38,98.18,23.31,19.6,29.98
2010,May,29,0.32,45.25,98.27,23.28,17.6,30.69
2010,May,30,0.07,42.81,98.8,22.5,15.41,29.85
2010,May,31,0,35.09,98.65,25.38,15.82,33.67
2010,June,1,0,31.94,98.27,27.57,18.92,35.55
2010,June,2,0.06,29.97,98.08,29.29,19.81,36.63
2010,June,3,0.54,27.4,97.91,31.02,22.94,38.85
2010,June,4,0.15,32.93,98.2,29.7,21.9,36.8
2010,June,5,0,32.49,98.79,27.05,21.13,32.72
2010,June,6,0,29.42,98.55,27.89,20.03,34.98
2010,June,7,0,26.26,98.1,30.19,22.26,37.86
2010,June,8,0.21,29.91,97.78,29.92,23.66,37.87
2010,June,9,0,20.7,97.37,32.07,23.16,41.84
2010,June,10,0.03,12.95,97.42,33.25,24.82,44.14
2010,June,11,0,21.9,97.64,31.76,24.06,39.2
2010,June,12,0,27.82,97.73,30.22,21.94,38.33
2010,June,13,3.09,31.27,97.86,30.16,23.31,36.26
2010,June,14,13.69,51.1,97.89,27.12,22.58,32.54
2010,June,15,2.33,51.51,97.86,25.22,20.74,30.64
2010,June,16,0,35.56,98.14,27.58,19.14,35.24
2010,June,17,0,35.04,97.94,28.65,20.8,36.34
2010,June,18,0,30.17,97.84,29.37,21.26,36.94
2010,June,19,0,35.44,97.95,26.7,20.46,33.21
2010,June,20,0,34.15,97.88,26.26,17.89,33.58
2010,June,21,0,29.36,98.18,25.12,17.78,31.74
2010,June,22,0,27.46,98.42,26,19.44,33.53
2010,June,23,0,34.96,98.59,25.41,18.03,32.15
2010,June,24,0,29.03,98.33,28.04,20.36,35.23
2010,June,25,0,26.19,97.99,30.51,22.81,37.51
2010,June,26,2.02,34.21,97.89,30.87,24.87,37.98
2010,June,27,0.19,31.21,98.04,31.28,25.16,37.42
2010,June,28,0.66,39.75,98.5,28.78,24.2,33.84
2010,June,29,0,35.26,98.62,29.18,23.84,34.6
2010,June,30,0.12,34.38,98.51,29.83,24.78,35.44
2010,July,1,0,29.85,98.37,30.64,23.46,36.85
2010,July,2,0,23.73,98.25,31.6,24.08,38.76
2010,July,3,0,21.05,98.29,32.75,25.32,40.85
2010,July,4,0,24.15,98.5,33.53,25.9,40.73
2010,July,5,0,25.82,98.5,33.41,26.71,40.43
2010,July,6,0,26.93,98.39,33.1,25.94,40
2010,July,7,0,25.9,98.61,31.79,25.16,38.75
2010,July,8,0,24.91,98.7,32.55,24.63,39.88
2010,July,9,0,25.51,98.63,32.05,25.07,38.98
2010,July,10,0,27.43,98.59,31.86,24.36,39.01
2010,July,11,0,29.89,98.48,32.25,26.12,38.71
2010,July,12,0,25.82,98.37,32.42,25.46,39.67
2010,July,13,0,22.94,98.18,32.73,25.24,39.64
2010,July,14,0.01,18.22,98.04,34.25,25.92,42.11
2010,July,15,0,15.62,98,36.9,29.18,44.85
2010,July,16,0,20.47,98.25,35.97,29.48,42.4
2010,July,17,0.05,21.25,98.46,35.63,28.04,42.83
2010,July,18,0.13,19.94,98.45,36.4,28.91,43.67
2010,July,19,0,20.54,98.29,34.95,28.11,41.94
2010,July,20,0,24.53,98.15,33.2,26.12,39.52
2010,July,21,0,24.73,98.06,34.45,27.06,41.6
2010,July,22,0,13.81,98.19,35.88,26.91,44.48
2010,July,23,0,13.55,98.41,37.6,29.06,45.69
2010,July,24,0,22.38,98.26,36.7,29.48,44.53
2010,July,25,0.99,27.25,98.07,32.12,25.46,38.92
2010,July,26,0.01,31.76,98.1,28.94,21.7,35.36
2010,July,27,0,33.94,98.49,29.4,22.43,35.05
2010,July,28,0,28.28,98.56,31.8,24.53,37.8
2010,July,29,0,26.03,98.03,32.58,27.12,39.07
2010,July,30,0.71,28.04,98.02,33.01,26.36,39.1
2010,July,31,0,29.7,98.26,32.81,27.08,38.55
2010,August,1,0,33.35,98.46,31.62,25.77,37.52
2010,August,2,0,29.09,98.29,33.29,26.72,40.5
2010,August,3,0.01,21.58,97.89,34.65,27.48,42.46
2010,August,4,0,30.34,97.87,31.11,23.64,37.03
2010,August,5,0,30.65,97.94,30.42,24.52,36.43
2010,August,6,0,31.71,98.24,31.16,24.3,37.25
2010,August,7,0,25.8,98.37,33.08,25.81,41.05
2010,August,8,0,27.21,98.39,32.51,27,38.67
2010,August,9,0,28.2,98.46,32.13,26.51,38.24
2010,August,10,0,27.3,98.45,31.79,26.25,37.81
2010,August,11,0,23.43,98.49,32.26,26,38.21
2010,August,12,0.01,19.83,98.3,32.73,26.13,39.26
2010,August,13,1,17.33,97.95,34.42,26.4,42.55
2010,August,14,1.38,29.85,97.98,33.55,27.97,40.76
2010,August,15,0.11,30.82,98.25,34.35,28.04,40.84
2010,August,16,0.85,34.52,98.33,34.5,29.89,39.7
2010,August,17,0.09,38.2,98.41,32.08,26.83,37.45
2010,August,18,0,22.01,98.11,33.19,27.32,39.82
2010,August,19,0,25.21,98.31,33.17,25.69,40.39
2010,August,20,0,24.41,98.75,34.25,27.75,41.58
2010,August,21,0.02,20.95,98.89,35.07,28.59,42.94
2010,August,22,0.03,21.66,98.45,34.48,27.53,42.2
2010,August,23,0,27.77,98.27,32.36,25.78,39.42
2010,August,24,0,29.17,98.34,33.01,25.39,40.89
2010,August,25,0,22.77,98.44,33.78,26.79,41.39
2010,August,26,0,29.27,98.45,32.97,26.16,39.45
2010,August,27,0,26.45,98.33,32.85,26.39,39.78
2010,August,28,0,18.92,98.17,33.79,26.21,41.78
2010,August,29,0,24.91,98.13,32.89,26.2,39.69
2010,August,30,0,29.23,98.06,31.83,25.92,38.56
2010,August,31,0.01,30.83,98.03,30.42,23.51,37.53
2010,September,1,0.44,36.2,98.14,29.81,24.09,35.08
2010,September,2,3.75,33.34,97.96,31.3,26.66,38.13
2010,September,3,0.88,40.29,98.03,29.2,24.48,35.33
2010,September,4,0,45.43,98.39,27.84,23.27,32.96
2010,September,5,0.1,40.7,98.5,28.06,22.56,33.63
2010,September,6,0,31.19,98.21,30.08,24.52,36.44
2010,September,7,0.27,28.48,97.82,31.2,24.6,38.34
2010,September,8,0.24,37.75,98.07,29.79,24.98,35.25
2010,September,9,0.05,36.03,98.4,28.27,22.9,34.62
2010,September,10,0,36.67,98.66,25.74,19.3,32.58
2010,September,11,0,37.18,98.64,24.69,18.14,30.99
2010,September,12,0,28.83,98.64,27.48,20.19,35.38
2010,September,13,0,29.03,98.83,28.26,22.22,35.39
2010,September,14,0,35.87,98.82,25.77,19.27,33.69
2010,September,15,0,36.49,98.7,24.13,17.01,31.13
2010,September,16,0,35.15,98.65,24.73,18.48,31.04
2010,September,17,0,32.09,98.54,26.05,18.86,33.44
2010,September,18,0,27.06,98.47,27.83,20.5,35.02
2010,September,19,0.01,27.98,98.41,30.16,22.34,37.17
2010,September,20,0.02,28.58,98.45,29.76,25.04,35.31
2010,September,21,0.32,40.94,98.54,29.06,26.01,33.02
2010,September,22,0.35,38.24,98.54,29.9,24.76,35.14
2010,September,23,0,38.77,98.49,28.02,23.68,34.07
2010,September,24,2.05,46.19,97.94,25.49,20.25,30.96
2010,September,25,0.01,46.24,97.8,24.1,17.49,30.36
2010,September,26,0.04,46.57,97.89,24.58,18.2,30.11
2010,September,27,0.02,43.97,98.06,25.59,21.41,30.81
2010,September,28,3.92,51.99,98.29,24.43,19.9,29.85
2010,September,29,0.04,46.53,98.6,22.95,17.81,28.57
2010,September,30,0,46.84,98.81,22.14,16.17,28.28
2010,October,1,0,38.61,98.6,23.18,16.76,30.76
2010,October,2,0,32.31,98.64,23.8,16.77,32.19
2010,October,3,0.01,24.52,98.42,25.55,17.88,34.72
2010,October,4,0.06,26.97,98.12,25.47,20.42,32.38
2010,October,5,0,20.36,98.13,26.03,19.97,33.46
2010,October,6,0,24.26,98.17,27.44,20.43,35.6
2010,October,7,0,29.01,98.43,28.29,23.08,34.66
2010,October,8,1.19,45.35,98.52,25.97,22.5,32.72
2010,October,9,0.04,47.59,98.18,26.45,22.06,32.07
2010,October,10,3.29,50.94,97.35,23.61,19.02,27.69
2010,October,11,5.41,47.26,97.08,22.82,16.92,28.52
2010,October,12,2.41,53.99,97.25,21.3,17.45,26.08
2010,October,13,0.78,46.91,97.7,21.11,16.29,27.25
2010,October,14,0.05,53.47,98.17,20.49,14.68,27.07
2010,October,15,2.07,49.59,97.99,22.32,18.41,27.72
2010,October,16,0.21,42.92,97.89,21.51,17.43,26.94
2010,October,17,0.08,49.68,97.94,19.52,15.24,25
2010,October,18,0.27,51.89,98.23,16.24,11.83,22.07
2010,October,19,0.05,46.26,98.46,15.17,9.88,22.67
2010,October,20,0,39.95,98.72,15.84,10.44,21.46
2010,October,21,0,46.51,99.04,16.36,13.26,20.46
2010,October,22,0,44.99,99.12,17.07,11.04,23.08
2010,October,23,0,52.87,98.68,18.4,12.14,24.59
2010,October,24,0.24,65.31,98.26,17.5,15.07,21.27
2010,October,25,0.1,55.69,98.16,18.54,13.24,24.84
2010,October,26,0.09,50.55,98.74,13.68,9.33,19.03
2010,October,27,0.05,51.07,99.29,14.03,8.25,21.47
2010,October,28,0,42.91,99.31,14.91,8.92,21.88
2010,October,29,0,35.04,98.99,16.11,11.63,23.32
2010,October,30,0,31.97,98.64,16.93,11.06,25.04
2010,October,31,0.41,31.14,98.05,17.72,12.56,25.96
2010,November,1,0.38,55.85,97.94,15.13,10.13,20.53
2010,November,2,0.17,60.45,98.27,15.44,10.35,21.52
2010,November,3,0.32,61.74,98.75,15.65,11,21.89
2010,November,4,3.74,60.57,99.12,16.65,12.31,22.45
2010,November,5,7.02,74.07,99.14,15.24,13.06,17.34
2010,November,6,3.06,74,98.73,15.86,12.4,19.2
2010,November,7,0.52,67.85,97.91,15.98,12.89,19.59
2010,November,8,0.01,52.33,97.41,16.17,10.25,22.23
2010,November,9,0.02,53.9,97.04,16.31,10.12,23.89
2010,November,10,0.02,49.38,97.72,17.2,11.99,23.47
2010,November,11,0,49.44,98.86,13.65,9.06,20.17
2010,November,12,0,49.15,99.08,12.94,6.86,20.09
2010,November,13,0,45.16,98.74,13.95,9.03,20.96
2010,November,14,0,49.71,98.54,13.39,8.46,19.78
2010,November,15,0.01,52.31,98.62,14.33,8.83,20.67
2010,November,16,0,48.69,98.89,11.79,7.15,18.43
2010,November,17,0,44.71,98.46,10.7,5.12,18.46
2010,November,18,0.02,55.5,98.47,13.08,8.14,19.52
2010,November,19,0.02,62.66,98.91,13.48,9.68,18.81
2010,November,20,0,53.8,98.67,13.2,8.07,20.45
2010,November,21,0.4,49.28,98.05,12.83,8.79,18.41
2010,November,22,0.02,55.96,97.97,10.66,5.22,17.99
2010,November,23,0.04,59.01,98.22,10.09,4.03,16.37
2010,November,24,0,54.22,98.25,12.89,7.03,18.8
2010,November,25,0.28,58.17,98.1,15.1,11.43,21.1
2010,November,26,0.33,58.37,97.62,15.82,11.55,22
2010,November,27,0.01,53.94,97.25,12.84,9.1,17.71
2010,November,28,0.77,54.2,97.39,14.45,10.26,21.05
2010,November,29,0,53.7,97.84,14.54,8.74,19.81
2010,November,30,0.1,52.48,97.44,18.37,11.96,26.08
2010,December,1,0.85,54.79,97.72,16.42,12.08,19.83
2010,December,2,0.01,50.83,98.2,13.7,8.75,19.09
2010,December,3,0,53.64,98.41,11.02,5.96,15.89
2010,December,4,0.01,52.76,99.11,7.93,2.95,14.92
2010,December,5,0,50.68,99.31,7.45,2.33,13.09
2010,December,6,0,47.89,98.67,9.53,4.1,16.91
2010,December,7,0,44.28,98.55,12.6,8.66,18.46
2010,December,8,0,49.41,98.89,15.26,11.3,20.64
2010,December,9,0,41.37,99.09,17.51,12.85,24.09
2010,December,10,0,46.75,99.11,16.02,9.01,22.21
2010,December,11,0,55.96,99.4,9.31,5.65,14.9
2010,December,12,0,55.87,98.57,9.17,4.48,14.68
2010,December,13,1.98,57.64,97.96,11.62,8.45,16.74
2010,December,14,0.52,63.07,98.47,12.19,8.83,17.6
2010,December,15,0.73,60.18,98.29,8.85,5.43,14.09
2010,December,16,0.19,60.78,98.53,5.76,2.06,10.42
2010,December,17,0.01,58.14,98.44,4.17,-0.88,10.63
2010,December,18,0,45.24,97.91,5.91,1.59,11.09
2010,December,19,0,48.08,97.77,10.55,6.16,17.31
2010,December,20,0.01,64.97,98.29,12.63,7.46,19.73
2010,December,21,0,63.96,98.25,11.53,7.87,17.15
2010,December,22,0.02,67.24,97.72,12.99,8.33,18.34
2010,December,23,0.49,57.04,97.34,13.85,10.38,21.15
2010,December,24,0.03,50.57,97.95,10.13,6.31,14.7
2010,December,25,0.01,58.33,98.31,6.88,2.99,11.96
2010,December,26,0.08,54.22,98.46,6.56,1.92,13.06
2010,December,27,0.16,68.13,98.94,6.73,1.16,14.3
2010,December,28,0,61.88,99.24,8.44,4.55,14.32
2010,December,29,0,43.12,99.1,7.33,2.83,14.56
2010,December,30,0,47.43,98.97,5.63,2.66,11.25
2010,December,31,0,44.17,98.79,8.78,3.01,15.37
2011,January,1,0.03,70.61,98.67,9.9,4.59,17.02
2011,January,2,0.13,70.33,98.42,10,5.37,16.29
2011,January,3,0.07,68.04,98.69,8.92,3.9,15.86
2011,January,4,0.01,59.26,98.92,9.37,5.24,15.3
2011,January,5,0,55.37,98.89,9,3.96,15.47
2011,January,6,0,50.29,99.05,10.25,6.08,16.9
2011,January,7,0,50.25,99.44,9.3,5.01,16.14
2011,January,8,0,41.2,99.55,9.65,5.77,16.56
2011,January,9,0,41.09,99.28,9.27,6.14,15.5
2011,January,10,0,48.24,99.07,10.47,6.33,18.13
2011,January,11,0.03,67.73,99.09,9.3,4,15.87
2011,January,12,0.18,66.73,99,10.09,5.76,17.51
2011,January,13,0.15,69.11,99.25,10.76,4.92,18.73
2011,January,14,0,58.58,99.43,11.9,6.35,18.91
2011,January,15,0,51.61,99.62,13.2,8.34,20.11
2011,January,16,0,48.46,99.76,13.26,7.83,20.15
2011,January,17,0,52.1,99.63,11.59,8.52,16.39
2011,January,18,0,62.59,99.4,10.24,6.55,14.57
2011,January,19,0,74.15,99.1,9.49,4.49,15.18
2011,January,20,0.29,72.03,98.66,9.88,6.81,14.17
2011,January,21,0.03,57.47,98.5,8.45,3.73,14.77
2011,January,22,0.03,51.31,98.64,5.46,-0.02,11.94
2011,January,23,0.09,48.77,98.64,7.71,3.3,13.15
2011,January,24,0.25,48.28,98.56,8.23,4.31,14.25
2011,January,25,0,60.48,98.38,9.79,5.38,15.97
2011,January,26,0.95,83.43,97.92,8.96,5.53,13.98
2011,January,27,0.14,73.69,97.06,10.18,5.83,16.52
2011,January,28,0.02,61.55,98.06,11.27,5.57,18.24
2011,January,29,0.03,53.93,98.26,11.83,6.1,18.13
2011,January,30,5.62,61.33,98.2,11.05,7.21,16.67
2011,January,31,3.05,65.11,98.11,9.41,3.9,15.07
2011,February,1,0.84,68.93,98.16,8.02,2.76,13.72
2011,February,2,0.52,64.79,98.3,9.15,5.99,13.82
2011,February,3,0.22,58.81,98.88,9.11,4.68,15.86
2011,February,4,0.09,60.26,99.54,8.91,3.14,17.1
2011,February,5,0,54.52,99.79,9.41,3.33,17.14
2011,February,6,0,54.73,99.77,8.93,3.72,15.68
2011,February,7,0,47.16,99.53,9.41,4.47,16.48
2011,February,8,0,41.54,99.05,9.94,4.66,17.41
2011,February,9,0,44.83,99.06,9.89,4.68,17.47
2011,February,10,0,44.3,99.34,9.82,5.72,17.07
2011,February,11,0,48.39,99.23,9.52,3.94,16.03
2011,February,12,0,42.01,98.82,11.05,5.65,18.36
2011,February,13,0,42.83,98.48,10.55,4.72,17.74
2011,February,14,1.17,48.18,98.17,9.75,5,16.63
2011,February,15,0.31,60.44,98.15,9.37,1.78,15.95
2011,February,16,0.34,47.56,97.71,12.28,6.35,19.28
2011,February,17,2.11,56.03,97.38,10.45,5.77,16.62
2011,February,18,0.12,61.9,98.08,10.11,5.24,16.33
2011,February,19,0,48.79,98.79,10.23,2.83,17.44
2011,February,20,1.69,53.51,98.6,12.75,6.31,20.83
2011,February,21,1.36,73.4,98.64,10.21,5.98,13.67
2011,February,22,0.66,61.69,98.28,12.06,4.76,20.06
2011,February,23,0.15,56.4,98.47,11.3,5.41,17.14
2011,February,24,0.06,61.5,99.2,10.83,3.31,19.18
2011,February,25,0.12,59.75,99,12.12,6.87,18.97
2011,February,26,0.05,60.77,98.85,11.89,4.79,20.7
2011,February,27,1.94,64.28,98.5,11.76,6.64,17.66
2011,February,28,0.21,49.57,98.32,10.09,6.44,15.89
2011,March,1,2,58.04,98.38,9.11,5.29,14.39
2011,March,2,0.88,58.18,98.64,8.39,3.32,14.28
2011,March,3,3.47,66.15,98.74,7.54,4.92,11.2
2011,March,4,0,49.85,98.42,9.87,2.96,17.84
2011,March,5,0,41.3,98.8,11.44,3.43,19.35
2011,March,6,0,35.89,98.89,12.27,5.89,19.38
2011,March,7,0,33.17,98.89,14.52,8.5,21.4
2011,March,8,0.01,46.15,99.05,12.64,6.85,18.99
2011,March,9,0.58,58.91,98.94,10.49,5.82,15.33
2011,March,10,0,52.7,98.91,14.27,9.32,20.26
2011,March,11,0,61.71,98.89,13.08,8.55,18.66
2011,March,12,15.63,77.3,97.89,13.06,10.04,16.27
2011,March,13,0.22,61.48,97.93,14.63,8.58,21.24
2011,March,14,0,46.68,98.18,16.49,9.29,23.16
2011,March,15,2.74,64.08,97.8,18.54,13.98,23.73
2011,March,16,0.14,50.2,97.96,14.22,9.35,20.19
2011,March,17,0.34,48.36,98.54,13.48,6.7,20.8
2011,March,18,0.06,52.55,98.92,13.9,7.18,21.36
2011,March,19,0.03,54.53,99.02,13.61,6.06,22.18
2011,March,20,0.01,47.71,98.94,13.44,6.45,21.7
2011,March,21,0.05,53.9,99.1,12.83,6.18,19.05
2011,March,22,0.38,56.95,99.41,12.73,6.71,18.84
2011,March,23,0,51.71,99.6,13.82,8.15,20.23
2011,March,24,0.03,54.77,99.73,13.94,9.43,19.66
2011,March,25,0.01,53.81,99.39,14.38,9.33,20.14
2011,March,26,0.01,41.56,98.83,17.52,10.47,24.83
2011,March,27,0.03,38.43,98.65,19.36,12.32,27.64
2011,March,28,0,39.03,98.59,19.34,14.39,25.89
2011,March,29,1.17,48.72,98.68,17.42,10.79,23.34
2011,March,30,1.93,52.71,98.82,16.26,11.28,21.89
2011,March,31,0.02,50.98,99.28,15.14,9.32,22.56
2011,April,1,0,51.68,99.34,16.16,8.56,23.71
2011,April,2,0,43.3,98.99,18.39,10.3,26.93
2011,April,3,0,35.69,98.58,20.01,11.99,29.55
2011,April,4,0,28.24,98.72,21.69,14.56,30.35
2011,April,5,0,25.94,99,23.22,16.62,31.05
2011,April,6,0,30.76,99.07,21.9,14.68,30.81
2011,April,7,0,34.8,99.35,18.42,11.46,26.12
2011,April,8,0,27.38,99.11,20.29,12.06,29.39
2011,April,9,0,26.03,98.74,22.23,13.08,31.48
2011,April,10,0,24.74,98.42,24.31,15.59,33.87
2011,April,11,1.12,35.62,98.47,22.79,15.52,30.51
2011,April,12,4.36,51.06,98.73,20.61,15.88,24.76
2011,April,13,0,36.78,98.62,21.32,14.31,28.52
2011,April,14,0,35.72,98.24,20.51,12.86,28.66
2011,April,15,0,30.48,97.5,23.02,14.72,32.15
2011,April,16,0,38.33,98.1,18.57,11.51,26.62
2011,April,17,0,43.67,98.73,15.65,8.75,22.24
2011,April,18,0,35.33,98.71,19.31,12.57,26.25
2011,April,19,0.05,45.07,98.16,19.55,14.39,24.08
2011,April,20,0,43.68,98.07,22.61,16.53,29.41
2011,April,21,30.61,83.3,98.26,15.74,13.94,17.44
2011,April,22,4.39,65.49,97.8,19.1,13.31,25.46
2011,April,23,5.18,57.1,97.69,20.63,16.4,24.78
2011,April,24,0.96,52.06,97.16,20.86,14.33,27.69
2011,April,25,7.33,58.77,97.13,19.31,14.97,24.81
2011,April,26,0.39,55.14,97.75,17.59,12.56,23.56
2011,April,27,0.19,48.41,98.11,18.86,11.75,26.43
2011,April,28,0.13,47.5,98.08,19.83,13.63,26.06
2011,April,29,0,35.7,97.13,22.78,14.28,32.37
2011,April,30,0.01,49.16,97.01,19.78,13.76,26.09
2011,May,1,0,37.53,97.47,22.08,14.08,28.55
2011,May,2,0.02,36.85,97.18,22.09,16.35,27
2011,May,3,0.48,50.83,97.97,19.49,13,26.19
2011,May,4,0.01,45.81,98.54,20.69,12.77,27.97
2011,May,5,0.01,40.57,98.72,23.16,16.3,29.3
2011,May,6,0.03,38.19,98.9,22.95,16.72,29.45
2011,May,7,0,41.04,98.81,23.32,15.73,30.24
2011,May,8,0,38.02,98.51,24.3,17.21,31.74
2011,May,9,0.03,43.22,98.65,22.94,15.39,29.79
2011,May,10,0,40.41,98.97,22.74,16.53,30.6
2011,May,11,0,37.26,99.15,19.66,13.5,26.21
2011,May,12,0,30.75,98.85,20.9,13.49,28.29
2011,May,13,0,24.12,98.78,23.35,15.67,30.98
2011,May,14,0.04,22.81,98.66,24.56,16.4,32.51
2011,May,15,0.05,26.47,98.53,25.92,18.61,34.21
2011,May,16,0,33.38,98.94,23.06,14.94,30.09
2011,May,17,0.06,39.52,98.95,22.48,15.66,27.86
2011,May,18,2.06,38.26,98.48,22.99,19.11,27.92
2011,May,19,12.01,45.43,98.24,21.55,17.67,25.96
2011,May,20,27.28,63.31,98.11,19.6,15.5,24.81
2011,May,21,3.69,67.28,97.9,18.31,14.91,22.66
2011,May,22,0.31,55.2,98.36,20.03,14.78,25.84
2011,May,23,0.04,49.26,98.75,21.15,13.49,27.76
2011,May,24,0.36,49.9,98.86,21.83,14.49,28.13
2011,May,25,0.21,45.54,98.8,23.14,15.31,29.74
2011,May,26,0,41.56,98.73,24.86,17.01,31.76
2011,May,27,0,39.13,98.63,25.98,19.2,33.21
2011,May,28,0.05,38.79,98.5,28.03,21.69,34.33
2011,May,29,0.32,39.01,98.47,29.38,23.03,36.4
2011,May,30,1.24,40.2,98.45,28.49,22.73,34.04
2011,May,31,0.25,39.8,98.24,27.68,21.81,33.46
2011,June,1,7.27,57.92,98.33,22.69,17.67,26.12
2011,June,2,0.43,50.21,98.38,22.29,15.5,27.31
2011,June,3,1.84,52.1,98.37,23.11,18.78,27.52
2011,June,4,4.13,59.07,98.17,22.75,18.97,26.96
2011,June,5,1.35,54.02,97.83,23.92,19.17,29.15
2011,June,6,0.01,40.49,97.27,27.25,20.26,34.09
2011,June,7,0.18,44.89,97.72,24.08,19.27,29.71
2011,June,8,0,40.18,98.26,23.7,18,29.7
2011,June,9,0,36.3,98.57,25.93,17.73,32.47
2011,June,10,0.07,40.79,98.41,25.76,19.72,33.43
2011,June,11,0.07,36.38,98.49,26.19,19.61,32.91
2011,June,12,0,40.72,98.74,26.17,18.83,31.9
2011,June,13,0,34.22,98.55,28.48,20.63,35.54
2011,June,14,0.04,33.53,98.34,29.42,22.1,35.79
2011,June,15,0,31.95,98.6,28.17,21.08,35.18
2011,June,16,0,33.97,98.67,27.26,19.66,33.72
2011,June,17,0,31.34,98.63,28.4,20.79,35.76
2011,June,18,0,24.74,98.34,31.2,22.09,39.36
2011,June,19,0,25.74,98.35,32.27,23.81,40.07
2011,June,20,0,32.04,98.59,30.56,24.35,36.98
2011,June,21,0,32.58,98.7,30.4,23.43,36.8
2011,June,22,0.04,32.49,98.62,30.85,24.35,37.22
2011,June,23,0.15,29.95,98.6,30.3,24.17,35.64
2011,June,24,0.89,31.65,98.67,31.35,24.14,37.56
2011,June,25,0,28.44,98.8,31.82,25.22,38.52
2011,June,26,0,29.16,98.76,29.93,23.42,36.34
2011,June,27,0,31.07,98.76,29.27,22.68,35.63
2011,June,28,0,28.73,98.66,28.78,21.68,35.61
2011,June,29,0,19.67,98.4,31.72,23.2,39.57
2011,June,30,0,20.87,98.39,33.54,24.56,41.33
2011,July,1,0,22.94,98.31,34,26.17,41.87
2011,July,2,0,25.41,98.14,33.23,25.53,41.12
2011,July,3,0,18.97,97.99,35,26.38,42.78
2011,July,4,0.08,19.57,98.15,33.83,27.64,40.61
2011,July,5,0.01,23.64,98.09,32.49,25.32,40.43
2011,July,6,0,30.16,98.17,30.51,22.29,37.76
2011,July,7,0.02,29.21,98.27,30.79,23.67,37.55
2011,July,8,0.03,23.51,98.33,32.78,24.83,40.61
2011,July,9,0.04,26.6,98.57,33.82,27.58,41.02
2011,July,10,0.01,27.71,98.5,35.09,28.13,42.35
2011,July,11,0.06,24.84,98.37,35.64,28.41,43.12
2011,July,12,0.18,20.59,98.19,36.98,28.6,45.23
2011,July,13,0.09,21.96,97.87,37.24,29.64,44.49
2011,July,14,0.01,28.09,98.17,34.51,28.82,39.98
2011,July,15,0.03,30.02,98.61,32.17,27.16,37.48
2011,July,16,0,22.48,98.44,33.35,26.15,39.98
2011,July,17,0.01,17.35,97.85,35.46,27.31,44.33
